input,target_sid,target_title,pred1_sid,pred1_title,beam_size,exact_top1_hit,top3_hit,top5_hit,top10_hit,pred1_in_catalog,pred1_lcp,best_lcp_in_beam,target_collision_group_size,target_l1_fanout,target_l2_fanout
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_69><b_249><c_231>, <a_195><b_230><c_248>, <a_82><b_11><c_56>, <a_58><b_154><c_127>, <a_105><b_106><c_16>",<a_105><b_119><c_66>,"Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.",<a_105><b_119><c_66>,"Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.",50,1,1,1,1,1,3,3,1,36,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_177><b_5><c_215>, <a_103><b_197><c_140>, <a_25><b_186><c_1>, <a_171><b_200><c_113>, <a_252><b_155><c_4>, <a_234><b_245><c_30>, <a_234><b_245><c_30>",<a_34><b_126><c_1>,"Aluminum Tape/Aluminum Foil Tape - 1.9 inch x 150 feet (3.4 mil) - Good for HVAC, Ducts, Insulation and More",<a_252><b_155><c_184>,"AMMEX - ABNPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 4 mil, Large, Black (Case of 1000)",50,0,0,0,0,1,0,0,1,54,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_44><b_198><c_173>, <a_185><b_49><c_11>, <a_185><b_189><c_4>, <a_124><b_238><c_4>, <a_170><b_48><c_132>, <a_170><b_234><c_132>, <a_187><b_20><c_48>, <a_182><b_119><c_182>, <a_164><b_79><c_127>, <a_132><b_210><c_26>",<a_101><b_5><c_114>,Signswise 200x200mm 12V 220W Silicone Rubber Heating Heater for 3D Printer Heated Beds,<a_182><b_115><c_13>,BIQU Aluminum Heater Block Specialized for MK7 MK8 3D Printer Extruder(Pack of 5pcs),50,0,0,0,0,1,0,0,1,16,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_36><b_193><c_169>, <a_51><b_63><c_11>, <a_36><b_32><c_34>, <a_101><b_228><c_95>, <a_171><b_140><c_211>",<a_85><b_144><c_146>,Extech TG20 Wire Tracer and Tone Generator,<a_171><b_140><c_110>,"Gorilla Tape, White Duct Tape, 1.88"" x 30 yd, White, (Pack of 1)",50,0,0,0,0,1,0,0,1,21,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_242><b_147><c_38>, <a_44><b_97><c_38>, <a_67><b_200><c_5>, <a_62><b_39><c_54>",<a_171><b_140><c_31>,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)",<a_105><b_5><c_225>,"The Hillman Group 591521 Small Flat and Lock Washer Assortment, 270-Pack",50,0,0,0,0,1,0,0,1,27,5
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_86><b_39><c_110>, <a_198><b_187><c_97>, <a_123><b_133><c_2>, <a_112><b_39><c_179>, <a_187><b_234><c_7>, <a_226><b_148><c_116>",<a_112><b_39><c_244>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_226><b_148><c_116>,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",50,0,1,1,1,1,0,3,1,97,21
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_48><b_250><c_231>, <a_136><b_147><c_205>, <a_136><b_147><c_205>, <a_239><b_187><c_132>, <a_196><b_189><c_252>",<a_137><b_27><c_129>,ABN Adhesive Sticky Back 80-Grit Sandpaper Roll 2-3/4&rdquo; Inch x 20 Yards Aluminum Oxide Golden Yellow Longboard Dura PSA,<a_62><b_222><c_177>,uxcell 100 Pcs Zinc Plated Carbon Steel Rivet Nut Flat Head Insert Nutsert 1/4-20UNC,50,0,0,0,0,1,0,0,1,10,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_248><c_200>, <a_191><b_46><c_215>, <a_89><b_251><c_25>, <a_84><b_152><c_111>, <a_199><b_218><c_134>, <a_103><b_65><c_144>, <a_103><b_65><c_144>",<a_29><b_221><c_122>,Grizzly G8748 Hand Tapping Machine,<a_103><b_65><c_144>,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag-less Canister. Floor Care",50,0,0,0,0,1,0,1,1,22,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_57><b_51><c_226>, <a_50><b_81><c_98>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_57><b_51><c_226>, <a_50><b_81><c_98>, <a_154><b_37><c_0>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_57><b_51><c_226>, <a_50><b_81><c_98>, <a_154><b_37><c_0>, <a_154><b_37><c_0>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_108><b_89><c_29>, <a_158><b_155><c_143>, <a_158><b_155><c_143>, <a_209><b_169><c_44>, <a_239><b_164><c_121>",<a_211><b_35><c_13>,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black",<a_239><b_164><c_121>,JOYSA 5PCS 0.4mm Drill Bits for 3D MakerBot Printer Nozzle Cleaning Kit BY JOYSA US Registered Brand,50,0,0,0,0,1,0,3,1,38,7
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_21><b_190><c_222>, <a_21><b_190><c_222>, <a_112><b_65><c_32>, <a_22><b_104><c_15>, <a_112><b_122><c_3>, <a_132><b_2><c_136>, <a_210><b_89><c_96>",<a_88><b_119><c_168>,"Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades",<a_112><b_122><c_191>,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",50,0,0,0,0,1,0,0,1,23,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_108><b_164><c_144>",<a_63><b_48><c_253>,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,18,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_30><b_152><c_72>, <a_172><b_87><c_190>, <a_172><b_87><c_190>, <a_230><b_56><c_240>",<a_171><b_21><c_110>,"Tape-Me Duct Tape Silver, 1.88 in x 55 yd (Pack of 3)",<a_172><b_87><c_190>,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",50,0,0,0,0,1,0,0,1,27,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_222><b_164><c_188>, <a_170><b_234><c_132>, <a_170><b_21><c_30>, <a_191><b_31><c_104>, <a_229><b_166><c_219>, <a_76><b_172><c_74>, <a_157><b_163><c_251>, <a_110><b_107><c_244>, <a_76><b_67><c_151>, <a_121><b_220><c_89>",<a_106><b_155><c_175>,"Sashco Pre-Caulking Filler Rope Backer Rod Roll, 100' Length x 3/8"" Width, Grey",<a_121><b_220><c_89>,2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz,50,0,0,0,0,1,0,0,1,26,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_183><b_163><c_166>, <a_87><b_5><c_167>, <a_171><b_165><c_238>, <a_135><b_25><c_11>",<a_63><b_38><c_16>,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,<a_135><b_7><c_26>,J-B Weld 50172 MarineWeld Marine Adhesive Epoxy Syringe - Dries White - 25ml,50,0,0,0,0,1,0,0,1,18,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_183><b_163><c_166>, <a_87><b_5><c_167>, <a_171><b_165><c_238>, <a_135><b_25><c_11>, <a_63><b_38><c_16>",<a_63><b_38><c_16>,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,<a_63><b_38><c_16>,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,50,1,1,1,1,1,3,3,1,18,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_47><b_138><c_235>, <a_164><b_232><c_125>, <a_107><b_129><c_5>, <a_204><b_149><c_9>, <a_8><b_161><c_252>",<a_247><b_112><c_137>,"Industrial & Scientific"" />",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,25,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_160><b_16><c_1>, <a_63><b_25><c_253>, <a_122><b_119><c_2>, <a_122><b_229><c_106>, <a_122><b_119><c_4>, <a_122><b_137><c_109>, <a_122><b_210><c_180>, <a_41><b_183><c_61>",<a_42><b_218><c_157>,Yobett Large Plastic 100ml Syringe +120cm (47in) handy plastic tubing,<a_41><b_183><c_61>,"Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female",50,0,0,0,0,1,0,0,1,16,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_173><b_187><c_74>, <a_5><b_119><c_135>, <a_122><b_39><c_61>, <a_106><b_111><c_185>, <a_85><b_185><c_192>, <a_250><b_21><c_4>, <a_141><b_21><c_129>, <a_101><b_243><c_245>, <a_81><b_79><c_215>, <a_30><b_221><c_69>",<a_121><b_220><c_89>,2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz,<a_81><b_79><c_139>,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",50,0,0,0,0,1,0,0,1,15,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_209><b_166><c_4>, <a_198><b_187><c_97>, <a_190><b_181><c_168>, <a_112><b_65><c_98>, <a_112><b_122><c_3>",<a_112><b_122><c_30>,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",<a_112><b_65><c_58>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",50,0,0,0,1,1,1,3,1,97,25
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_209><b_166><c_4>, <a_198><b_187><c_97>, <a_190><b_181><c_168>, <a_112><b_65><c_98>, <a_112><b_122><c_3>, <a_112><b_122><c_30>",<a_112><b_122><c_79>,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_112><b_122><c_191>,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",50,0,1,1,1,1,2,3,1,97,25
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_209><b_166><c_4>, <a_198><b_187><c_97>, <a_190><b_181><c_168>, <a_112><b_65><c_98>, <a_112><b_122><c_3>, <a_112><b_122><c_30>, <a_112><b_122><c_79>",<a_112><b_249><c_241>,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",<a_112><b_122><c_191>,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",50,0,0,0,0,1,1,1,1,97,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_209><b_166><c_4>, <a_198><b_187><c_97>, <a_190><b_181><c_168>, <a_112><b_65><c_98>, <a_112><b_122><c_3>, <a_112><b_122><c_30>, <a_112><b_122><c_79>, <a_112><b_249><c_241>",<a_190><b_131><c_0>,Uxcell a13052700ux0257 6mm to 8mm CNC Stepper Motor Shaft Coupling Coupler for Encoder,<a_112><b_122><c_191>,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",50,0,0,0,0,1,0,0,1,17,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_72><c_116>, <a_48><b_246><c_16>, <a_230><b_128><c_37>, <a_3><b_205><c_83>, <a_173><b_39><c_228>",<a_53><b_208><c_112>,DEWALT DW4523 4-1/2-Inch by 1/4-Inch by 5/8-Inch General Purpose Metal Grinding Wheel,<a_78><b_187><c_112>,"PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length",50,0,0,0,0,1,0,0,1,16,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_209><b_166><c_114>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_209><b_166><c_114>, <a_154><b_37><c_0>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_209><b_166><c_114>, <a_154><b_37><c_0>, <a_154><b_37><c_0>",<a_249><b_128><c_91>,"American Weigh Scales Calibration Weight Kit WGHTKIT, Class M2",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,13,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_209><b_166><c_114>, <a_154><b_37><c_0>, <a_154><b_37><c_0>, <a_249><b_128><c_91>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_166><c_205>, <a_126><b_135><c_71>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_166><c_205>, <a_126><b_135><c_71>, <a_154><b_37><c_0>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_166><c_205>, <a_126><b_135><c_71>, <a_154><b_37><c_0>, <a_154><b_37><c_0>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_37><b_151><c_125>, <a_37><b_72><c_68>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_37><b_151><c_125>, <a_37><b_72><c_68>, <a_154><b_37><c_0>",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,12,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_0><b_81><c_1>, <a_33><b_35><c_247>, <a_211><b_214><c_1>, <a_0><b_61><c_212>, <a_22><b_122><c_191>",<a_135><b_51><c_143>,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,<a_211><b_147><c_178>,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",50,0,0,0,0,1,0,0,1,26,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_87><b_146><c_31>, <a_252><b_155><c_222>, <a_185><b_5><c_88>, <a_37><b_118><c_51>, <a_62><b_116><c_1>, <a_59><b_81><c_50>",<a_198><b_76><c_66>,Carrera Precision CP9806-TF Titanium 0-Inch to 6-Inch Electronic Fractional & Decimal Digital Caliper,<a_59><b_81><c_50>,4 Pack Caster Wheels Swivel Plate Stem Brake Casters On Red Polyurethane Wheels (4 inch with brake),50,0,0,0,0,1,0,0,1,19,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_170><b_84><c_20>",<a_170><b_236><c_127>,50pcs x Superbright 10mm Round LED Light Lamp Ultra Bright 10mm White led 30000MCD,<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,34,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_54><b_60><c_41>, <a_63><b_21><c_1>, <a_65><b_21><c_113>",<a_203><b_147><c_35>,"Strenco 1"" Self Adhesive Black Hook and Loop 5 yards Sticky Back Tape Fastener 15 feet - Light Weight",<a_63><b_21><c_1>,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),50,0,0,0,0,1,0,0,1,8,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_105><b_245><c_69>, <a_135><b_51><c_143>, <a_66><b_12><c_167>, <a_210><b_112><c_67>, <a_202><b_242><c_241>, <a_187><b_182><c_211>, <a_121><b_4><c_19>, <a_203><b_210><c_184>, <a_250><b_133><c_167>, <a_187><b_249><c_225>",<a_198><b_187><c_97>,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,<a_211><b_147><c_178>,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",50,0,0,0,0,1,0,0,1,19,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_243><b_140><c_221>, <a_75><b_37><c_61>",<a_230><b_56><c_240>,"TRM Manufacturing 610B Weatherall 6 Mil Black Poly Plastic Sheet, 1 Box of 100 Feet Long by 10 Feet Wide",<a_154><b_37><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,16,1
