input,target_sid,target_title,pred1_sid,pred1_title,beam_size,exact_top1_hit,top3_hit,top5_hit,top10_hit,pred1_in_catalog,pred1_lcp,best_lcp_in_beam,target_collision_group_size,target_l1_fanout,target_l2_fanout
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_131><c_121>, <a_197><b_94><c_178>, <a_251><b_211><c_177>, <a_202><b_58><c_3>, <a_44><b_217><c_235>, <a_202><b_197><c_5>, <a_202><b_197><c_5>",<a_202><b_232><c_168>,"Aluminum Tape/Aluminum Foil Tape - 1.9 inch x 150 feet (3.4 mil) - Good for HVAC, Ducts, Insulation and More",<a_202><b_197><c_5>,"3M 3960-RD Red Duct Tape, 1.88 Inches by 60 Yards",50,0,0,0,0,1,1,2,1,117,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_170><b_118><c_225>, <a_236><b_106><c_37>, <a_236><b_106><c_235>, <a_158><b_180><c_3>, <a_73><b_164><c_161>, <a_73><b_168><c_236>, <a_91><b_95><c_115>, <a_159><b_251><c_245>, <a_236><b_141><c_124>, <a_158><b_170><c_223>",<a_79><b_182><c_24>,Signswise 200x200mm 12V 220W Silicone Rubber Heating Heater for 3D Printer Heated Beds,<a_223><b_170><c_161>,Taulman 3D 618 Natural Nylon Filament for 3D Printer 1.75mm 1lb Spool MADE IN USA,50,0,0,0,0,1,0,0,1,60,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_173><b_11><c_28>, <a_42><b_112><c_143>, <a_173><b_9><c_145>, <a_228><b_113><c_68>, <a_202><b_52><c_132>",<a_211><b_181><c_43>,Extech TG20 Wire Tracer and Tone Generator,<a_202><b_52><c_122>,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black",50,0,0,0,0,1,0,0,1,45,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_129><c_17>, <a_210><b_29><c_50>, <a_158><b_161><c_15>, <a_224><b_236><c_163>",<a_202><b_52><c_171>,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)",<a_224><b_81><c_180>,"The Hillman Group 591521 Small Flat and Lock Washer Assortment, 270-Pack",50,0,0,0,0,1,0,0,1,117,8
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_223><b_145><c_119>, <a_104><b_186><c_66>, <a_223><b_129><c_119>, <a_223><b_198><c_6>, <a_223><b_29><c_58>, <a_91><b_162><c_93>",<a_223><b_198><c_114>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_223><b_198><c_114>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",50,1,1,1,1,1,3,3,1,247,47
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_193><b_229><c_161>, <a_193><b_5><c_106>, <a_193><b_5><c_106>, <a_17><b_234><c_26>, <a_236><b_213><c_20>",<a_206><b_62><c_3>,ABN Adhesive Sticky Back 80-Grit Sandpaper Roll 2-3/4&rdquo; Inch x 20 Yards Aluminum Oxide Golden Yellow Longboard Dura PSA,<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,60,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_30><b_149><c_236>, <a_30><b_38><c_253>, <a_36><b_186><c_161>, <a_71><b_250><c_211>, <a_68><b_12><c_139>, <a_197><b_91><c_69>, <a_197><b_91><c_69>",<a_159><b_159><c_162>,Grizzly G8748 Hand Tapping Machine,<a_197><b_91><c_69>,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag-less Canister. Floor Care",50,0,0,0,0,1,0,0,1,52,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_36><b_18><c_107>, <a_150><b_137><c_84>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_36><b_18><c_107>, <a_150><b_137><c_84>, <a_107><b_93><c_0>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_36><b_18><c_107>, <a_150><b_137><c_84>, <a_107><b_93><c_0>, <a_107><b_93><c_0>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_91><b_248><c_91>, <a_180><b_233><c_123>, <a_180><b_233><c_123>, <a_107><b_90><c_50>, <a_17><b_235><c_225>",<a_223><b_126><c_0>,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,247,10
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_158><b_66><c_0>, <a_158><b_66><c_0>, <a_223><b_198><c_173>, <a_223><b_246><c_2>, <a_223><b_80><c_140>, <a_30><b_185><c_5>, <a_91><b_79><c_89>",<a_193><b_113><c_174>,"Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades",<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,0,0,1,133,5
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_91><b_20><c_158>",<a_165><b_35><c_57>,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),<a_223><b_20><c_98>,"XYZprinting PLA Filament Cartridge, 1.75 mm Diameter, 600g, Nature",50,0,0,0,0,1,0,0,1,72,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_210><b_229><c_97>, <a_210><b_156><c_39>, <a_210><b_156><c_39>, <a_68><b_129><c_225>",<a_202><b_191><c_237>,"Tape-Me Duct Tape Silver, 1.88 in x 55 yd (Pack of 3)",<a_210><b_156><c_39>,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",50,0,0,0,0,1,0,0,1,117,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_73><b_114><c_142>, <a_73><b_168><c_236>, <a_73><b_231><c_56>, <a_236><b_70><c_126>, <a_79><b_24><c_40>, <a_73><b_174><c_2>, <a_211><b_97><c_129>, <a_153><b_201><c_178>, <a_73><b_136><c_87>, <a_150><b_110><c_152>",<a_244><b_185><c_140>,"Sashco Pre-Caulking Filler Rope Backer Rod Roll, 100' Length x 3/8"" Width, Grey",<a_73><b_110><c_3>,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,50,0,0,0,0,1,0,0,1,72,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_180><b_119><c_222>, <a_224><b_63><c_1>, <a_122><b_126><c_5>, <a_165><b_59><c_69>",<a_24><b_227><c_199>,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,<a_122><b_126><c_5>,"FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger than Duct Tape",50,0,0,0,0,1,0,0,1,119,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_180><b_119><c_222>, <a_224><b_63><c_1>, <a_122><b_126><c_5>, <a_165><b_59><c_69>, <a_24><b_227><c_199>",<a_24><b_227><c_199>,ARM & HAMMER Spinbrush Classic Clean Battery Toothbrush,<a_122><b_126><c_5>,"FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger than Duct Tape",50,0,1,1,1,1,0,3,1,119,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_244><b_46><c_206>, <a_107><b_35><c_175>, <a_165><b_170><c_54>, <a_223><b_184><c_74>, <a_107><b_225><c_126>",<a_15><b_96><c_231>,"Industrial & Scientific"" />",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,31,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_125><c_116>, <a_165><b_240><c_33>, <a_108><b_1><c_47>, <a_108><b_1><c_46>, <a_108><b_1><c_154>, <a_108><b_133><c_0>, <a_108><b_140><c_163>, <a_108><b_114><c_7>",<a_150><b_130><c_6>,Yobett Large Plastic 100ml Syringe +120cm (47in) handy plastic tubing,<a_108><b_140><c_163>,"Dixon BCN100 Brass Fitting, Hex Nipple, 1"" NPT Male",50,0,0,0,0,1,0,0,1,116,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_17><b_14><c_32>, <a_108><b_1><c_76>, <a_108><b_244><c_167>, <a_79><b_61><c_4>, <a_211><b_8><c_147>, <a_17><b_80><c_8>, <a_206><b_145><c_184>, <a_210><b_157><c_35>, <a_210><b_12><c_17>, <a_87><b_82><c_104>",<a_150><b_110><c_152>,2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz,<a_210><b_12><c_10>,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",50,0,0,0,0,1,0,0,1,116,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_133><c_57>, <a_104><b_186><c_66>, <a_23><b_194><c_106>, <a_223><b_198><c_34>, <a_223><b_80><c_140>",<a_223><b_80><c_165>,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",<a_223><b_198><c_114>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",50,0,0,0,0,1,1,2,1,247,24
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_133><c_57>, <a_104><b_186><c_66>, <a_23><b_194><c_106>, <a_223><b_198><c_34>, <a_223><b_80><c_140>, <a_223><b_80><c_165>",<a_223><b_80><c_159>,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,1,1,1,2,3,1,247,24
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_133><c_57>, <a_104><b_186><c_66>, <a_23><b_194><c_106>, <a_223><b_198><c_34>, <a_223><b_80><c_140>, <a_223><b_80><c_165>, <a_223><b_80><c_159>",<a_223><b_201><c_101>,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,1,1,1,247,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_133><c_57>, <a_104><b_186><c_66>, <a_23><b_194><c_106>, <a_223><b_198><c_34>, <a_223><b_80><c_140>, <a_223><b_80><c_165>, <a_223><b_80><c_159>, <a_223><b_201><c_101>",<a_159><b_18><c_75>,Uxcell a13052700ux0257 6mm to 8mm CNC Stepper Motor Shaft Coupling Coupler for Encoder,<a_223><b_198><c_114>,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",50,0,0,0,0,1,0,0,1,52,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_180><b_112><c_241>, <a_193><b_7><c_242>, <a_68><b_96><c_30>, <a_68><b_27><c_84>, <a_17><b_14><c_128>",<a_193><b_67><c_19>,DEWALT DW4523 4-1/2-Inch by 1/4-Inch by 5/8-Inch General Purpose Metal Grinding Wheel,<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,133,5
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_107><b_93><c_0>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_107><b_93><c_0>, <a_107><b_93><c_0>",<a_229><b_238><c_126>,"American Weigh Scales Calibration Weight Kit WGHTKIT, Class M2",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,0,1,36,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_107><b_90><c_68>, <a_107><b_93><c_0>, <a_107><b_93><c_0>, <a_229><b_238><c_126>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_221><c_59>, <a_24><b_38><c_244>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_221><c_59>, <a_24><b_38><c_244>, <a_107><b_93><c_0>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_202><b_221><c_59>, <a_24><b_38><c_244>, <a_107><b_93><c_0>, <a_107><b_93><c_0>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_81><c_211>, <a_71><b_225><c_89>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_71><b_81><c_211>,Highland (9002900) Fat Strap Bungee Cord Assortment - 6 Piece,50,0,0,0,0,1,0,0,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_71><b_81><c_211>, <a_71><b_225><c_89>, <a_107><b_93><c_0>",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,1,1,1,1,1,3,3,2,66,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_251><b_44><c_109>, <a_158><b_72><c_213>, <a_223><b_242><c_201>, <a_251><b_207><c_139>, <a_223><b_80><c_84>",<a_91><b_115><c_103>,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,<a_223><b_80><c_84>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",50,0,0,0,0,1,0,0,1,72,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_238><c_205>, <a_44><b_217><c_50>, <a_236><b_7><c_56>, <a_71><b_252><c_190>, <a_224><b_239><c_0>, <a_87><b_0><c_203>",<a_104><b_190><c_82>,Carrera Precision CP9806-TF Titanium 0-Inch to 6-Inch Electronic Fractional & Decimal Digital Caliper,<a_224><b_238><c_205>,KREG Tools SSW Kreg Screw Selector Wheel. Woodworking,50,0,0,0,0,1,0,0,1,60,1
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_23><b_124><c_77>",<a_73><b_223><c_193>,50pcs x Superbright 10mm Round LED Light Lamp Ultra Bright 10mm White led 30000MCD,<a_107><b_93><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",50,0,0,0,0,1,0,1,1,114,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_112><c_201>, <a_165><b_15><c_16>, <a_165><b_214><c_252>",<a_206><b_0><c_144>,"Strenco 1"" Self Adhesive Black Hook and Loop 5 yards Sticky Back Tape Fastener 15 feet - Light Weight",<a_165><b_214><c_30>,Loctite Ultra Gel Control Super Glue 4-Gram (1363589),50,0,0,0,0,1,0,0,1,60,3
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_224><b_117><c_16>, <a_91><b_115><c_103>, <a_202><b_176><c_38>, <a_91><b_242><c_202>, <a_91><b_195><c_227>, <a_91><b_249><c_30>, <a_79><b_208><c_153>, <a_206><b_219><c_143>, <a_223><b_147><c_197>, <a_91><b_29><c_195>",<a_104><b_186><c_66>,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,<a_223><b_147><c_138>,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; WhiteConnector Tubing for 3D Printer - 1.5 Meters,50,0,0,0,0,1,0,0,1,60,2
"Can you predict the next possible item the user may expect, given the following chronological interaction history: <a_87><b_37><c_190>, <a_87><b_13><c_190>",<a_68><b_129><c_225>,"TRM Manufacturing 610B Weatherall 6 Mil Black Poly Plastic Sheet, 1 Box of 100 Feet Long by 10 Feet Wide",<a_87><b_13><c_190>,AKRON PRODUCTS C-84 Floor Jack,50,0,0,0,0,1,0,0,1,67,1
